name,bin0_mean,bin1_mean,bin2_mean,bin3_mean,bin4_mean,bin5_mean,bin6_mean,bin7_mean,bin8_mean,bin9_mean,bin10_mean,bin11_mean,bin12_mean,bin13_mean,bin14_mean,bin15_mean,bin16_mean,bin17_mean,bin18_mean,bin19_mean,bin20_mean,bin21_mean,bin22_mean,bin23_mean,bin24_mean,bin25_mean,bin26_mean,bin27_mean,bin28_mean,bin29_mean,bin30_mean,bin31_mean,bin32_mean,bin33_mean,bin34_mean,bin35_mean,bin36_mean,bin37_mean,bin38_mean,bin39_mean,bin40_mean,bin41_mean,bin42_mean,bin43_mean,bin44_mean,bin45_mean,bin46_mean,bin47_mean,bin48_mean,bin49_mean,bin50_mean,bin51_mean,bin52_mean,bin53_mean,bin54_mean,bin55_mean,bin56_mean,bin57_mean,bin58_mean,bin59_mean,bin60_mean,bin61_mean,bin62_mean,bin63_mean,bin64_mean,bin65_mean,bin66_mean,bin67_mean,bin68_mean,bin69_mean,bin70_mean,bin71_mean,bin72_mean,bin73_mean,bin74_mean,bin75_mean,bin76_mean,bin77_mean,bin78_mean,bin79_mean,bin80_mean,bin81_mean,bin82_mean,bin83_mean,bin84_mean,bin85_mean,bin86_mean,bin87_mean,bin88_mean,bin89_mean,bin90_mean,bin91_mean,bin92_mean,bin93_mean,bin94_mean,bin95_mean,bin96_mean,bin97_mean,bin98_mean,bin99_mean,bin100_mean,bin101_mean,bin102_mean,bin103_mean,bin104_mean,bin105_mean,bin106_mean,bin107_mean,bin108_mean,bin109_mean,bin110_mean,bin111_mean,bin112_mean,bin113_mean,bin114_mean,bin115_mean,bin116_mean,bin117_mean,bin118_mean,bin119_mean,bin120_mean,bin121_mean,bin122_mean,bin123_mean,bin124_mean,bin125_mean,bin126_mean,bin127_mean,bin128_mean,bin129_mean,bin130_mean,bin131_mean,bin132_mean,bin133_mean,bin134_mean,bin135_mean,bin136_mean,bin137_mean,bin138_mean,bin139_mean,bin140_mean,bin141_mean,bin142_mean,bin143_mean,bin144_mean,bin145_mean,bin146_mean,bin147_mean,bin148_mean,bin149_mean,bin150_mean,bin151_mean,bin152_mean,bin153_mean,bin154_mean,bin155_mean,bin156_mean,bin157_mean,bin158_mean,bin159_mean,bin160_mean,bin161_mean,bin162_mean,bin163_mean,bin164_mean,bin165_mean,bin166_mean,bin167_mean,bin168_mean,bin169_mean,bin170_mean,bin171_mean,bin172_mean,bin173_mean,bin174_mean,bin175_mean,bin176_mean,bin177_mean,bin178_mean,bin179_mean,bin180_mean,bin181_mean,bin182_mean,bin183_mean,bin184_mean,bin185_mean,bin186_mean,bin187_mean,bin188_mean,bin189_mean,bin190_mean,bin191_mean,bin192_mean,bin193_mean,bin194_mean,bin195_mean,bin196_mean,bin197_mean,bin198_mean,bin199_mean,bin200_mean,bin201_mean,bin202_mean,bin203_mean,bin204_mean,bin205_mean,bin206_mean,bin207_mean,bin208_mean,bin209_mean,bin210_mean,bin211_mean,bin212_mean,bin213_mean,bin214_mean,bin215_mean,bin216_mean,bin217_mean,bin218_mean,bin219_mean,bin220_mean,bin221_mean,bin222_mean,bin223_mean,bin224_mean,bin225_mean,bin226_mean,bin227_mean,bin228_mean,bin229_mean,bin230_mean,bin231_mean,bin232_mean,bin233_mean,bin234_mean,bin235_mean,bin236_mean,bin237_mean,bin238_mean,bin239_mean,bin240_mean,bin241_mean,bin242_mean,bin243_mean,bin244_mean,bin245_mean,bin246_mean,bin247_mean,bin248_mean,bin249_mean,bin250_mean,bin251_mean,bin252_mean,bin253_mean,bin254_mean,bin255_mean,bin256_mean,bin257_mean,bin258_mean,bin259_mean,bin260_mean,bin261_mean,bin262_mean,bin263_mean,bin264_mean,bin265_mean,bin266_mean,bin267_mean,bin268_mean,bin269_mean,bin270_mean,bin271_mean,bin272_mean,bin273_mean,bin274_mean,bin275_mean,bin276_mean,bin277_mean,bin278_mean,bin279_mean,bin280_mean,bin281_mean,bin282_mean,bin283_mean,bin284_mean,bin285_mean,bin286_mean,bin287_mean,bin288_mean,bin289_mean,bin290_mean,bin291_mean,bin292_mean,bin293_mean,bin294_mean,bin295_mean,bin296_mean,bin297_mean,bin298_mean,bin299_mean,bin300_mean,bin301_mean,bin302_mean,bin303_mean,bin304_mean,bin305_mean,bin306_mean,bin307_mean,bin308_mean,bin309_mean,bin310_mean,bin311_mean,bin312_mean,bin313_mean,bin314_mean,bin315_mean,bin316_mean,bin317_mean,bin318_mean,bin319_mean,bin320_mean,bin321_mean,bin322_mean,bin323_mean,bin324_mean,bin325_mean,bin326_mean,bin327_mean,bin328_mean,bin329_mean,bin330_mean,bin331_mean,bin332_mean,bin333_mean,bin334_mean,bin335_mean,bin336_mean,bin337_mean,bin338_mean,bin339_mean,bin340_mean,bin341_mean,bin342_mean,bin343_mean,bin344_mean,bin345_mean,bin346_mean,bin347_mean,bin348_mean,bin349_mean,bin350_mean,bin351_mean,bin352_mean,bin353_mean,bin354_mean,bin355_mean,bin356_mean,bin357_mean,bin358_mean,bin359_mean,bin360_mean,bin361_mean,bin362_mean,bin363_mean,bin364_mean,bin365_mean,bin366_mean,bin367_mean,bin368_mean,bin369_mean,bin370_mean,bin371_mean,bin372_mean,bin373_mean,bin374_mean,bin375_mean,bin376_mean,bin377_mean,bin378_mean,bin379_mean,bin380_mean,bin381_mean,bin382_mean,bin383_mean,bin384_mean,bin385_mean,bin386_mean,bin387_mean,bin388_mean,bin389_mean,bin390_mean,bin391_mean,bin392_mean,bin393_mean,bin394_mean,bin395_mean,bin396_mean,bin397_mean,bin398_mean,bin399_mean,bin400_mean,bin401_mean,bin402_mean,bin403_mean,bin404_mean,bin405_mean,bin406_mean,bin407_mean,bin408_mean,bin409_mean,bin410_mean,bin411_mean,bin412_mean,bin413_mean,bin414_mean,bin415_mean,bin416_mean,bin417_mean,bin418_mean,bin419_mean,bin420_mean,bin421_mean,bin422_mean,bin423_mean,bin424_mean,bin425_mean,bin426_mean,bin427_mean,bin428_mean,bin429_mean,bin430_mean,bin431_mean,bin432_mean,bin433_mean,bin434_mean,bin435_mean,bin436_mean,bin437_mean,bin438_mean,bin439_mean,bin440_mean,bin441_mean,bin442_mean,bin443_mean,bin444_mean,bin445_mean,bin446_mean,bin447_mean,bin448_mean,bin449_mean,bin450_mean,bin451_mean,bin452_mean,bin453_mean,bin454_mean,bin455_mean,bin456_mean,bin457_mean,bin458_mean,bin459_mean,bin460_mean,bin461_mean,bin462_mean,bin463_mean,bin464_mean,bin465_mean,bin466_mean,bin467_mean,bin468_mean,bin469_mean,bin470_mean,bin471_mean,bin472_mean,bin473_mean,bin474_mean,bin475_mean,bin476_mean,bin477_mean,bin478_mean,bin479_mean,bin480_mean,bin481_mean,bin482_mean,bin483_mean,bin484_mean,bin485_mean,bin486_mean,bin487_mean,bin488_mean,bin489_mean,bin490_mean,bin491_mean,bin492_mean,bin493_mean,bin494_mean,bin495_mean,bin496_mean,bin497_mean,bin498_mean,bin499_mean,bin500_mean,bin501_mean,bin502_mean,bin503_mean,bin504_mean,bin505_mean,bin506_mean,bin507_mean,bin508_mean,bin509_mean,bin510_mean,bin511_mean,bin512_mean,bin513_mean,bin514_mean,bin515_mean,bin516_mean,bin517_mean,bin518_mean,bin519_mean,bin520_mean,bin521_mean,bin522_mean,bin523_mean,bin524_mean,bin525_mean,bin526_mean,bin527_mean,bin528_mean,bin529_mean,bin530_mean,bin531_mean,bin532_mean,bin533_mean,bin534_mean,bin535_mean,bin536_mean,bin537_mean,bin538_mean,bin539_mean,bin540_mean,bin541_mean,bin542_mean,bin543_mean,bin544_mean,bin545_mean,bin546_mean,bin547_mean,bin548_mean,bin549_mean,bin550_mean,bin551_mean,bin552_mean,bin553_mean,bin554_mean,bin555_mean,bin556_mean,bin557_mean,bin558_mean,bin559_mean,bin560_mean,bin561_mean,bin562_mean,bin563_mean,bin564_mean,bin565_mean,bin566_mean,bin567_mean,bin568_mean,bin569_mean,bin570_mean,bin571_mean,bin572_mean,bin573_mean,bin574_mean,bin575_mean,bin576_mean,bin577_mean,bin578_mean,bin579_mean,bin580_mean,bin581_mean,bin582_mean,bin583_mean,bin584_mean,bin585_mean,bin586_mean,bin587_mean,bin588_mean,bin589_mean,bin590_mean,bin591_mean,bin592_mean,bin593_mean,bin594_mean,bin595_mean,bin596_mean,bin597_mean,bin598_mean,bin599_mean,bin600_mean,bin601_mean,bin602_mean,bin603_mean,bin604_mean,bin605_mean,bin606_mean,bin607_mean,bin608_mean,bin609_mean,bin610_mean,bin611_mean,bin612_mean,bin613_mean,bin614_mean,bin615_mean,bin616_mean,bin617_mean,bin618_mean,bin619_mean,bin620_mean,bin621_mean,bin622_mean,bin623_mean,bin624_mean,bin625_mean,bin626_mean,bin627_mean,bin628_mean,bin629_mean,bin630_mean,bin631_mean,bin632_mean,bin633_mean,bin634_mean,bin635_mean,bin636_mean,bin637_mean,bin638_mean,bin639_mean,bin640_mean,bin641_mean,bin642_mean,bin643_mean,bin644_mean,bin645_mean,bin646_mean,bin647_mean,bin648_mean,bin649_mean,bin650_mean,bin651_mean,bin652_mean,bin653_mean,bin654_mean,bin655_mean,bin656_mean,bin657_mean,bin658_mean,bin659_mean,bin660_mean,bin661_mean,bin662_mean,bin663_mean,bin664_mean,bin665_mean,bin666_mean,bin667_mean,bin668_mean,bin669_mean,bin670_mean,bin671_mean,bin672_mean,bin673_mean,bin674_mean,bin675_mean,bin676_mean,bin677_mean,bin678_mean,bin679_mean,bin680_mean,bin681_mean,bin682_mean,bin683_mean,bin684_mean,bin685_mean,bin686_mean,bin687_mean,bin688_mean,bin689_mean,bin690_mean,bin691_mean,bin692_mean,bin693_mean,bin694_mean,bin695_mean,bin696_mean,bin697_mean,bin698_mean,bin699_mean,bin700_mean,bin701_mean,bin702_mean,bin703_mean,bin704_mean,bin705_mean,bin706_mean,bin707_mean,bin708_mean,bin709_mean,bin710_mean,bin711_mean,bin712_mean,bin713_mean,bin714_mean,bin715_mean,bin716_mean,bin717_mean,bin718_mean,bin719_mean,bin720_mean,bin721_mean,bin722_mean,bin723_mean,bin724_mean,bin725_mean,bin726_mean,bin727_mean,bin728_mean,bin729_mean,bin730_mean,bin731_mean,bin732_mean,bin733_mean,bin734_mean,bin735_mean,bin736_mean,bin737_mean,bin738_mean,bin739_mean,bin740_mean,bin741_mean,bin742_mean,bin743_mean,bin744_mean,bin745_mean,bin746_mean,bin747_mean,bin748_mean,bin749_mean,bin750_mean,bin751_mean,bin752_mean,bin753_mean,bin754_mean,bin755_mean,bin756_mean,bin757_mean,bin758_mean,bin759_mean,bin760_mean,bin761_mean,bin762_mean,bin763_mean,bin764_mean,bin765_mean,bin766_mean,bin767_mean,bin768_mean,bin769_mean,bin770_mean,bin771_mean,bin772_mean,bin773_mean,bin774_mean,bin775_mean,bin776_mean,bin777_mean,bin778_mean,bin779_mean,bin780_mean,bin781_mean,bin782_mean,bin783_mean,bin784_mean,bin785_mean,bin786_mean,bin787_mean,bin788_mean,bin789_mean,bin790_mean,bin791_mean,bin792_mean,bin793_mean,bin794_mean,bin795_mean,bin796_mean,bin797_mean,bin798_mean,bin799_mean,bin800_mean,bin801_mean,bin802_mean,bin803_mean,bin804_mean,bin805_mean,bin806_mean,bin807_mean,bin808_mean,bin809_mean,bin810_mean,bin811_mean,bin812_mean,bin813_mean,bin814_mean,bin815_mean,bin816_mean,bin817_mean,bin818_mean,bin819_mean,bin820_mean,bin821_mean,bin822_mean,bin823_mean,bin824_mean,bin825_mean,bin826_mean,bin827_mean,bin828_mean,bin829_mean,bin830_mean,bin831_mean,bin832_mean,bin833_mean,bin834_mean,bin835_mean,bin836_mean,bin837_mean,bin838_mean,bin839_mean,bin840_mean,bin841_mean,bin842_mean,bin843_mean,bin844_mean,bin845_mean,bin846_mean,bin847_mean,bin848_mean,bin849_mean,bin850_mean,bin851_mean,bin852_mean,bin853_mean,bin854_mean,bin855_mean,bin856_mean,bin857_mean,bin858_mean,bin859_mean,bin860_mean,bin861_mean,bin862_mean,bin863_mean,bin864_mean,bin865_mean,bin866_mean,bin867_mean,bin868_mean,bin869_mean,bin870_mean,bin871_mean,bin872_mean,bin873_mean,bin874_mean,bin875_mean,bin876_mean,bin877_mean,bin878_mean,bin879_mean,bin880_mean,bin881_mean,bin882_mean,bin883_mean,bin884_mean,bin885_mean,bin886_mean,bin887_mean,bin888_mean,bin889_mean,bin890_mean,bin891_mean,bin892_mean,bin893_mean,bin894_mean,bin895_mean,bin896_mean,bin897_mean,bin898_mean,bin899_mean,bin900_mean,bin901_mean,bin902_mean,bin903_mean,bin904_mean,bin905_mean,bin906_mean,bin907_mean,bin908_mean,bin909_mean,bin910_mean,bin911_mean,bin912_mean,bin913_mean,bin914_mean,bin915_mean,bin916_mean,bin917_mean,bin918_mean,bin919_mean,bin920_mean,bin921_mean,bin922_mean,bin923_mean,bin924_mean,bin925_mean,bin926_mean,bin927_mean,bin928_mean,bin929_mean,bin930_mean,bin931_mean,bin932_mean,bin933_mean,bin934_mean,bin935_mean,bin936_mean,bin937_mean,bin938_mean,bin939_mean,bin940_mean,bin941_mean,bin942_mean,bin943_mean,bin944_mean,bin945_mean,bin946_mean,bin947_mean,bin948_mean,bin949_mean,bin950_mean,bin951_mean,bin952_mean,bin953_mean,bin954_mean,bin955_mean,bin956_mean,bin957_mean,bin958_mean,bin959_mean,bin960_mean,bin961_mean,bin962_mean,bin963_mean,bin964_mean,bin965_mean,bin966_mean,bin967_mean,bin968_mean,bin969_mean,bin970_mean,bin971_mean,bin972_mean,bin973_mean,bin974_mean,bin975_mean,bin976_mean,bin977_mean,bin978_mean,bin979_mean,bin980_mean,bin981_mean,bin982_mean,bin983_mean,bin984_mean,bin985_mean,bin986_mean,bin987_mean,bin988_mean,bin989_mean,bin990_mean,bin991_mean,bin992_mean,bin993_mean,bin994_mean,bin995_mean,bin996_mean,bin997_mean,bin998_mean,bin999_mean,bin1000_mean,bin1001_mean,bin1002_mean,bin1003_mean,bin1004_mean,bin1005_mean,bin1006_mean,bin1007_mean,bin1008_mean,bin1009_mean,bin1010_mean,bin1011_mean,bin1012_mean,bin1013_mean,bin1014_mean,bin1015_mean,bin1016_mean,bin1017_mean,bin1018_mean,bin1019_mean,bin1020_mean,bin1021_mean,bin1022_mean,bin1023_mean
M1_T1_S,3641.23,3642.38,3641.95,3641.68,3640.06,3636.7,3635.21,3633.8,3631.29,3630.31,3635.21,3633.63,3636.55,3637.88,3638.89,3641.74,3639.62,3641.08,3643.2,3642.87,3640.59,3641.52,3643.54,3642.48,3645.14,3642.1,3641.94,3642.68,3641.19,3640.89,3645.37,3644.16,3640.32,3642.27,3642.47,3640.81,3639.35,3639.78,3640.92,3639.22,3638.55,3642.73,3644.04,3644.28,3643.39,3643.65,3643.95,3642.59,3640.14,3640.08,3641.66,3642.46,3643.69,3638.84,3640.6,3643.76,3639.63,3643.69,3641.99,3644.64,3640.47,3644.38,3640.29,3644.68,3643.33,3643.02,3642.05,3642.88,3642.66,3642.03,3640.79,3641.61,3637.32,3638.55,3637.91,3640.71,3637.63,3640.08,3639.14,3640.37,3639.46,3641.22,3642,3641.25,3644.48,3641.82,3641.69,3641.77,3641.98,3640.55,3639.97,3641.25,3642.68,3638.76,3639.93,3639.61,3639.49,3640.58,3642.62,3641.06,3642.22,3642.01,3641.4,3638.1,3641.11,3644.85,3642.98,3641.78,3641.39,3642.17,3642.16,3642.73,3641.86,3643.8,3642.33,3643.5,3641.01,3641.4,3643.24,3639.19,3644.01,3645.55,3642.28,3640.2,3643.4,3640.53,3645.56,3644.37,3645.99,3645.13,3642.43,3643.4,3641.94,3642.21,3643.77,3645.24,3640.83,3645.57,3644.41,3644.63,3643.84,3642,3641.2,3641.77,3642.66,3642.91,3641.34,3642.56,3641,3645.68,3645.29,3641.42,3646.53,3645.53,3643.29,3645.09,3640.97,3644.16,3645.41,3641.75,3640.44,3643.28,3642.62,3643.73,3644.67,3643.6,3643.34,3640.02,3641.69,3643.23,3644.78,3642.49,3641.7,3640.03,3640.44,3641.8,3639.37,3636.84,3636.39,3632.95,3630.02,3628.43,3630.25,3633.04,3634.38,3633.86,3642.09,3640.77,3640.25,3643.38,3644.26,3640.76,3638.19,3642.54,3642.89,3640.22,3640.31,3642.19,3640.87,3643.15,3644.09,3637.94,3638.66,3640.53,3641.04,3644.51,3638.11,3640.68,3639.25,3641.89,3642.76,3639.52,3642.06,3642.63,3642.03,3645.04,3642.85,3644.58,3644.43,3642.52,3640.31,3643.57,3640.81,3639.3,3640.78,3641.49,3642.94,3643.16,3641.13,3642.2,3642.78,3642.05,3642.84,3642.74,3643.29,3645.67,3641.34,3640.61,3643.81,3639.28,3640.1,3643.37,3642.03,3643.97,3642.95,3639.75,3641.65,3643.41,3642.36,3643.98,3644.38,3644.83,3647.92,3645.66,3644.91,3642.15,3645.77,3640.65,3645.52,3644.63,3640.35,3644.33,3643.51,3647.57,3640.98,3642.81,3643.49,3647.25,3645.87,3645.14,3641.38,3647.38,3641.99,3641.79,3642.71,3640.09,3642.71,3643.68,3644.62,3644.14,3642.59,3641.39,3643.42,3642.04,3641.49,3642.64,3641.9,3642.28,3643.7,3641.5,3641.82,3638.43,3642.84,3642.56,3639.78,3640.24,3640.85,3639.77,3640.81,3644.5,3643.17,3644.01,3642.13,3641.12,3642.27,3640.19,3641.25,3642.41,3640.89,3639.3,3641.6,3642.06,3639.65,3641.95,3642.32,3645.04,3643.38,3641.99,3643.18,3641.82,3642.07,3641.71,3640.16,3638.18,3640.69,3639.75,3639.55,3643.97,3642.95,3643.26,3640.85,3640.49,3642.56,3641.99,3645.27,3641.77,3639.9,3643.52,3641.25,3643.98,3641.94,3642.94,3642.85,3644.94,3644.34,3643.3,3644.26,3642.95,3644.36,3643.09,3643.37,3644.42,3639.02,3645.52,3642.72,3641.65,3644.88,3643.38,3641.59,3646.54,3646.95,3644.95,3642.7,3645.07,3646.14,3642.12,3641.01,3643.51,3642.9,3644.48,3644.96,3643.13,3639.16,3645.3,3644.18,3642.6,3643.59,3642.59,3643.81,3643.77,3641.35,3644.1,3643.38,3641.49,3643.59,3642.52,3646.76,3642.28,3643.52,3642.66,3642.92,3644.53,3643.27,3643.43,3643.06,3644.57,3642.77,3644.14,3642.03,3641.83,3639.69,3641.47,3641.28,3640.13,3641.07,3638.86,3634.78,3639.24,3632.83,3632.31,3630.02,3633.65,3634.1,3634.24,3638.41,3640.18,3643.27,3639.4,3639.89,3639.82,3641.68,3638.44,3639.01,3639.92,3643.99,3640.35,3641.81,3643.42,3641.25,3639.7,3642.4,3642.22,3639.92,3641.07,3644.46,3644.58,3642.35,3641.14,3641.2,3642.33,3641.27,3641.3,3643.21,3642.52,3644.12,3638.72,3643.82,3643.55,3642.02,3640.32,3641.88,3643.24,3640.02,3645.69,3644.88,3643.67,3643.69,3642.35,3640.47,3646.12,3640.2,3643.55,3638.89,3646.12,3642.83,3641.49,3642.27,3640.92,3642.74,3644.15,3645.54,3641.96,3644.51,3644.35,3645.67,3644.51,3643.2,3641.65,3642.37,3643.36,3644.58,3642.78,3644.6,3645.84,3643.79,3643.3,3640.58,3642.97,3644.46,3641.55,3640.41,3645.72,3639.29,3644.79,3643.12,3640.77,3642.05,3642.5,3641.91,3644.47,3642.49,3642.55,3640.77,3642.81,3643.77,3641.78,3639.51,3643.1,3642.89,3644.19,3644.71,3643.73,3643.47,3639.32,3640.7,3641.16,3641.35,3641.99,3640.09,3641.46,3641.83,3642.68,3643.15,3639.73,3641.3,3640.47,3642.29,3642.47,3642.29,3640.2,3641.11,3641.76,3642.25,3642.51,3642.75,3643.31,3642.63,3641.06,3644.08,3642.55,3643.29,3643.05,3641.53,3641.02,3644.14,3644.58,3641.38,3641.68,3640.37,3643.91,3639.97,3643.71,3640.09,3638.99,3640.69,3642.58,3643.05,3640.28,3644.57,3642.34,3641.23,3646.38,3639.73,3645.59,3642.25,3642.74,3639.89,3642.19,3645.84,3643.63,3641.41,3645.74,3638.62,3645.32,3646.05,3642.43,3644.9,3644.73,3643.53,3643.76,3643.18,3645.18,3643.62,3641.43,3641.47,3644.79,3641.53,3642.52,3641.15,3645.8,3643.35,3644.3,3644.07,3641.54,3643.35,3646.35,3642.3,3642.94,3642.32,3641.66,3643.1,3644.62,3642.16,3642.74,3640.73,3642.15,3640.34,3642.6,3645.96,3643.46,3645.53,3643.35,3642.78,3644.32,3643.18,3642.6,3641.58,3642.65,3641.96,3643.78,3644.8,3644.55,3645.62,3645.92,3640.37,3644.01,3643.52,3638.7,3642.1,3639.08,3641.14,3642.22,3640.58,3638.43,3639.19,3637.58,3633.68,3638.33,3631.07,3632.19,3633.06,3632.86,3637.38,3641.21,3643.45,3642.18,3638.7,3644.81,3640.49,3639.37,3641.72,3642.14,3642.82,3642.15,3645.1,3641.57,3644.79,3643.6,3645.53,3642.54,3640.96,3641.03,3644.85,3642.5,3644.11,3645.22,3641.39,3643,3645.58,3642.83,3643.4,3643.7,3642.28,3643.69,3643.3,3643.54,3640.35,3641.48,3642.06,3641.51,3645.56,3645.22,3641.88,3643.54,3643.61,3640.58,3640.17,3644.68,3641.55,3641.91,3643.48,3643.3,3642.37,3642.28,3640.68,3642.94,3643.04,3645.32,3640.32,3643.67,3644.55,3641.07,3643.93,3646.36,3639.78,3647.08,3644.25,3642.18,3646.08,3645.89,3642.33,3645.89,3645.55,3643.7,3640.26,3642.77,3644.4,3641.72,3644.77,3646.09,3643,3641.68,3643.5,3641.09,3641.57,3642.87,3643.38,3640.85,3640.39,3643.77,3643.81,3641.44,3644.29,3643.11,3640.92,3642.9,3641.99,3641.51,3644.45,3640.6,3643.69,3642.57,3643.91,3640.22,3645.03,3644,3640.84,3641.64,3642.22,3640.92,3639.45,3645.05,3641.41,3641.25,3642.64,3646.98,3645.54,3645.53,3643.34,3641.8,3641.95,3643.75,3644.87,3642.78,3642.5,3642.58,3640.8,3645.97,3644.82,3644.06,3640.96,3642.99,3642.26,3643.11,3642.02,3643.24,3640.23,3642.78,3643.42,3641.04,3643.91,3641.87,3642.84,3642.64,3642.4,3640.14,3643.33,3642.56,3644.25,3639.98,3643.16,3644.54,3643.05,3646.03,3645.08,3641.63,3640.65,3641.03,3642.53,3644.38,3639.04,3641.77,3644.1,3639.07,3635.22,3636.51,3635.43,3632.16,3632.71,3632.17,3635.13,3635.68,3642.34,3644.1,3641.21,3642.6,3642.52,3640.02,3644.05,3644.02,3640.52,3642.03,3643.5,3645.43,3643.29,3641.95,3642.43,3645.18,3643.14,3644.33,3643.91,3641.26,3641.71,3642.71,3644.35,3642.14,3640.69,3644.29,3641.52,3645.17,3645.78,3640.78,3640.98,3644.3,3644.39,3644.28,3643.53,3641.21,3644.25,3642.84,3641.16,3642.62,3640.52,3641.4,3643.04,3644.89,3641.54,3641.4,3640.97,3642.51,3643.87,3642.22,3640.65,3643.64,3637.78,3643.59,3642.79,3643,3643.75,3643.41,3642.4,3640.49,3639.07,3643.43,3642.17,3642.87,3641.02,3641.25,3645.46,3642.06,3645.02,3642.76,3642.48,3642.72,3641.84,3644.81,3641.79,3641.9,3644.65,3641.25,3643.31,3644.82,3640.41,3640.58,3643.22,3641.42,3644.15,3642.98,3641.89,3643.29,3644.33,3641.98,3642.08,3643.48,3641.01,3645.03,3644.98,3643.49,3640.66,3643.39,3641.59,3645.23,3642.96,3643.95,3644.86,3644.88,3643.33,3639.99,3644.74,3640.23,3641.05,3641.94,3641.9,3647.06,3642.51,3641.82,3643.52,3641.3,3641.16,3642.38,3641.13,3644.97,3642.26,3644.6,3642.88,3644.17,3643.15,3644.84,3638.43,3642.06,3641.5,3643.96,3642.12,3644.61,3646.14,3643.04,3641.31,3645.16,3642.41,3641.29,3641.53,3643.72,3640.29,3644.52,3642.54,3643.09,3641.61,3640.66,3641.72,3641.85,3642.42,3645.82,3642.43,3642.51,3643.29,3644.71,3642.42,3642.73,3644.08,3643.85,3644.18,3642.7,3642.3,3641.51,3642.42,3644.5,3644.13,3639.67,3640.8,3641.93,3642.96,3643.06,3644.38,3639.92,3642.32,3639,3641.32,3643.74,3642.73,3645.37,3641.42,3639.52,3640.12,3644.11,3641.15,3641.1,3640.24,3640.7,3642.38,3641.25,3641.44,3642.8,3642.31,3642.04,3640.98,3642.18,3643.01,3640.65,3642.72,3644.61,3644.26,3642.68,3644.48,3643.87,3643.25,3641.95,3642.89,3642.94,3641.47,3642.16,3641.17,3641.86,3644.9,3642.73
